allophones,confidence,description,domainelement_pk,frequency,id,jsondata,marginal,markup_description,name,pk,valueset_pk
,,,,,100785,{},False,,ʈ Mangala (ER 2826),100784,100784
,,,,,100806,{},False,,ʈ Nyangumarta (ER 2827),100805,100805
,,,,,100850,{},False,,ʈ Mayi-Kulan (ER 2829),100849,100849
,,,,,100871,{},False,,ʈ Mayi-Kutuna (ER 2830),100870,100870
,,,,,100893,{},False,,ʈ Mayi-Thakurti (ER 2831),100892,100892
,,,,,100914,{},False,,ʈ Mayi-Yapi (ER 2832),100913,100913
,,,,,100935,{},False,,ʈ Ngawun (ER 2833),100934,100934
,,,,,100957,{},False,,ʈ Wunumara (ER 2834),100956,100956
,,,,,100982,{},False,,ʈ Galaagu (ER 2835),100981,100981
,,,,,101008,{},False,,ʈ Kalaamaya (ER 2836),101007,101007
,,,,,101034,{},False,,ʈ Mirrniny (ER 2837),101033,101033
,,,,,101060,{},False,,ʈ Ngadjunmaya (ER 2838),101059,101059
,,,,,101084,{},False,,ʈ Kariyarra (ER 2839),101083,101083
,,,,,101110,{},False,,ʈ Kurrama (ER 2840),101109,101109
,,,,,101136,{},False,,ʈ Martuthunira (ER 2841),101135,101135
,,,,,101159,{},False,,ʈ Ngarla (ER 2842),101158,101158
,,,,,101183,{},False,,ʈ Ngarluma (ER 2843),101182,101182
,,,,,101208,{},False,,ʈ Nhuwala (ER 2844),101207,101207
,,,,,101231,{},False,,ʈ Nyamal (ER 2845),101230,101230
,,,,,101256,{},False,,ʈ Nyiyaparli (ER 2846),101255,101255
,,,,,101282,{},False,,ʈ Palyku (ER 2847),101281,101281
,,,,,101308,{},False,,ʈ Panyjima (ER 2848),101307,101307
,,,,,101332,{},False,,ʈ Yindjibarndi (ER 2849),101331,101331
,,,,,101358,{},False,,ʈ Yinhawangka (ER 2850),101357,101357
,,,,,101381,{},False,,ʈ Bilinarra (ER 2851),101380,101380
,,,,,101403,{},False,,ʈ Wanyjirra (ER 2852),101402,101402
,,,,,101425,{},False,,ʈ Gurindji (ER 2853),101424,101424
,,,,,101448,{},False,,ʈ Jaru (ER 2854),101447,101447
,,,,,101470,{},False,,ʈ Malngin (ER 2855),101469,101469
,,,,,101492,{},False,,ʈ Mudburra (ER 2856),101491,101491
,,,,,101516,{},False,,ʈ Ngardi (ER 2857),101515,101515
,,,,,101539,{},False,,ʈ Ngarinyman (ER 2858),101538,101538
,,,,,101562,{},False,,ʈ Walmajarri (ER 2859),101561,101561
,,,,,101614,{},False,,ʈ Warlpiri (ER 2861),101613,101613
,,,,,101676,{},False,,ʈ Balardung (ER 2864),101675,101675
,,,,,101698,{},False,,ʈ Bibbulman (ER 2865),101697,101697
,,,,,101720,{},False,,ʈ Goreng (ER 2866),101719,101719
,,,,,101742,{},False,,ʈ Kaniyang (ER 2867),101741,101741
,,,,,101764,{},False,,ʈ Minang (ER 2868),101763,101763
,,,,,101786,{},False,,ʈ Pinjarup (ER 2869),101785,101785
,,,,,101808,{},False,,ʈ Wardandi (ER 2870),101807,101807
,,,,,101830,{},False,,ʈ Wajuk (ER 2871),101829,101829
,,,,,101852,{},False,,ʈ Wiilman (ER 2872),101851,101851
,,,,,101874,{},False,,ʈ Wudjari (ER 2873),101873,101873
,,,,,101896,{},False,,ʈ Yuwat (ER 2874),101895,101895
,,,,,101921,{},False,,ʈ Bandjigali (ER 2875),101920,101920
,,,,,101947,{},False,,ʈ Southern Paakintyi (ER 2876),101946,101946
,,,,,101973,{},False,,ʈ Pallanganmiddang (ER 2877),101972,101972
,,,,,102211,{},False,,ʈ Guugu Yimidhirr (ER 2886),102210,102210
,,,,,102322,{},False,,ʈ Malthanmungu (ER 2892),102321,102321
,,,,,103171,{},False,,ʈ Yir Yoront (ER 2925),103170,103170
,,,,,103333,{},False,,ʈ Adnyamathanha (ER 2931),103332,103332
,,,,,103359,{},False,,ʈ Kaurna (ER 2932),103358,103358
,,,,,103386,{},False,,ʈ Nukunu (ER 2933),103385,103385
,,,,,103410,{},False,,ʈ Wirangu (ER 2934),103409,103409
,,,,,103433,{},False,,ʈ Parnkalla (ER 2935),103432,103432
,,,,,103459,{},False,,ʈ Narrungga (ER 2936),103458,103458
,,,,,103482,{},False,,ʈ Kukata (ER 2937),103481,103481
,,,,,103720,{},False,,ʈ Eastern Wakaya (ER 2947),103719,103719
,,,,,103779,{},False,,ʈ Western Wakaya (ER 2949),103778,103778
,,,,,103804,{},False,,ʈ Yanyuwa (ER 2950),103803,103803
,,,,,103855,{},False,,ʈ Kartujarra (ER 2952),103854,103854
,,,,,103878,{},False,,ʈ Manjiljarra (ER 2953),103877,103877
,,,,,103902,{},False,,ʈ Putijarra (ER 2954),103901,103901
,,,,,103924,{},False,,ʈ Wangkajunga (ER 2955),103923,103923
,,,,,103947,{},False,,ʈ Yulparija (ER 2956),103946,103946
,,,,,103970,{},False,,ʈ Warnman (ER 2957),103969,103969
,,,,,103993,{},False,,ʈ Antakirinya (ER 2958),103992,103992
,,,,,104016,{},False,,ʈ Kukatja (ER 2959),104015,104015
,,,,,104039,{},False,,ʈ Ngalia (ER 2960),104038,104038
,,,,,104062,{},False,,ʈ Ngarlawangka (ER 2961),104061,104061
,,,,,104086,{},False,,ʈ Ngaanyatjarra (ER 2962),104085,104085
,,,,,104108,{},False,,ʈ Pintupi (ER 2963),104107,104107
,,,,,104132,{},False,,ʈ Pitjantjatjara (ER 2964),104131,104131
,,,,,104155,{},False,,ʈ Yankunytjatjara (ER 2965),104154,104154
,,,,,104229,{},False,,ʈ Malyangapa (ER 2968),104228,104228
,,,,,104256,{},False,,ʈ Wadikali (ER 2969),104255,104255
,,,,,104283,{},False,,ʈ Yardliyawarra (ER 2970),104282,104282
,,,,,104308,{},False,,ʈ Dhangu (ER 2971),104307,104307
,,,,,104365,{},False,,ʈ Dhay'yi (ER 2973),104364,104364
,,,,,104705,{},False,,ʈ West Djadjawurung (ER 2988),104704,104704
,,,,,104784,{},False,,ʈ Djapu (ER 2992),104783,104783
,,,,,104809,{},False,,ʈ Dharawal (ER 2993),104808,104808
,,,,,104834,{},False,,ʈ Dharumba (ER 2994),104833,104833
,,,,,104859,{},False,,ʈ Dhurga (ER 2995),104858,104858
,,,,,104884,{},False,,ʈ Djirringany (ER 2996),104883,104883
,,,,,104909,{},False,,ʈ Gundungurra (ER 2997),104908,104908
,,,,,104928,{},False,,ʈ Ngarigu (ER 2998),104927,104927
,,,,,104952,{},False,,ʈ Ngunawal (ER 2999),104951,104951
,,,,,104977,{},False,,ʈ Thawa (ER 3000),104976,104976
,,,,,105001,{},False,,ʈ Gangalidda (ER 3001),105000,105000
,,,,,105024,{},False,,ʈ Kayardild (ER 3002),105023,105023
,,,,,105049,{},False,,ʈ Lardil (ER 3003),105048,105048
,,,,,105073,{},False,,ʈ Yangkaralda (ER 3004),105072,105072
,,,,,105097,{},False,,ʈ Tiwi (ER 3005),105096,105096
,,,,,105145,{},False,,ʈ Ngarinyin (ER 3007),105144,105144
,,,,,105170,{},False,,ʈ Gambera (ER 3008),105169,105169
,,,,,105197,{},False,,ʈ Kwini (ER 3009),105196,105196
,,,,,105225,{},False,,ʈ Wunambal (ER 3010),105224,105224
,,,,,105251,{},False,,ʈ Umiida (ER 3011),105250,105250
,,,,,105275,{},False,,ʈ Unggumi (ER 3012),105274,105274
,,,,,105299,{},False,,ʈ Worrorra (ER 3013),105298,105298
,,,,,105325,{},False,,ʈ Yawijibaya (ER 3014),105324,105324
,,,,,105347,{},False,,ʈ Wardaman (ER 3015),105346,105346
,,,,,105369,{},False,,ʈ Yangman (ER 3016),105368,105368
,,,,,105389,{},False,,ʈ Guwamu (ER 3017),105388,105388
,,,,,105413,{},False,,ʈ Ngardily (ER 3018),105412,105412
,,,,,105435,{},False,,ʈ Piangil (ER 3019),105434,105434
